,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,company_location,company_size,currency_in_myr
1760,2023,SE,FT,Data Scientist,113000,USD,113000,CA,M,532230
1761,2023,SE,FT,Applied Scientist,184000,USD,184000,US,M,866640
1762,2023,SE,FT,Applied Scientist,142000,USD,142000,US,M,668820
1763,2023,SE,FT,Data Scientist,140000,USD,140000,US,M,659400
1764,2023,SE,FT,Data Scientist,120000,USD,120000,US,M,565200
1765,2023,SE,FT,Data Architect,174500,USD,174500,US,M,821895
1766,2023,SE,FT,Data Architect,113000,USD,113000,US,M,532230
1767,2023,SE,FT,Data Scientist,180560,USD,180560,US,M,850437
1768,2023,SE,FT,Data Scientist,115440,USD,115440,US,M,543722
1769,2023,SE,FT,Data Scientist,140000,USD,140000,US,M,659400
1770,2023,SE,FT,Data Scientist,120000,USD,120000,US,M,565200
1771,2023,SE,FT,Research Scientist,248100,USD,248100,US,M,1168551
1772,2023,SE,FT,Research Scientist,145900,USD,145900,US,M,687189
1773,2023,SE,FT,Data Scientist,120000,USD,120000,CA,M,565200
1774,2023,SE,FT,Data Scientist,110000,USD,110000,CA,M,518100
1775,2023,SE,FT,Data Engineer,291500,USD,291500,US,M,1372965
1776,2023,SE,FT,Data Engineer,180000,USD,180000,US,M,847800
1777,2023,SE,FT,Data Engineer,161800,USD,161800,US,M,762078
1778,2023,SE,FT,Data Engineer,141600,USD,141600,US,M,666936
1779,2023,SE,FT,Data Engineer,166000,USD,166000,US,M,781860
1780,2023,SE,FT,Data Engineer,128000,USD,128000,US,M,602880
1781,2023,SE,FT,Data Architect,170000,USD,170000,US,M,800700
1782,2023,SE,FT,Data Architect,110000,USD,110000,US,M,518100
1783,2023,SE,FT,Data Engineer,160000,USD,160000,US,M,753600
1784,2023,SE,FT,Data Engineer,75000,USD,75000,US,M,353250
1785,2023,SE,FT,Data Engineer,236000,USD,236000,US,M,1111560
1786,2023,SE,FT,Data Engineer,182000,USD,182000,US,M,857220
1787,2023,SE,FT,Machine Learning Engineer,261500,USD,261500,US,L,1231665
1788,2023,SE,FT,Machine Learning Engineer,134500,USD,134500,US,L,633495
1789,2022,EN,FT,AI Developer,300000,USD,300000,IN,L,1413000
1790,2022,EN,FT,Machine Learning Engineer,54000,CHF,56536,CH,S,266284
1791,2022,EN,FT,Data Engineer,57000,EUR,59888,NL,L,282072
1792,2022,EN,PT,Data Analyst,34320,USD,34320,US,S,161647
1793,2022,EN,FT,Data Scientist,168000,USD,168000,US,M,791280
1794,2022,EN,FT,Data Scientist,85000,USD,85000,US,M,400350
1795,2022,EN,FT,Data Scientist,180000,USD,180000,US,M,847800
1796,2022,EN,FT,Business Data Analyst,48000,USD,48000,US,L,226080
1797,2022,EN,FT,AI Developer,6000,EUR,6304,MK,S,29691
1798,2022,EN,PT,Data Analyst,24000,EUR,25216,US,L,118767
1799,2022,EN,FT,Data Scientist,100000,USD,100000,US,M,471000
1800,2022,EN,FT,Data Scientist,130000,USD,130000,US,M,612300
1801,2022,EN,FT,Applied Data Scientist,40000,USD,40000,PK,M,188400
1802,2022,EN,FT,AI Programmer,40000,USD,40000,AU,M,188400
1803,2022,EN,FT,Machine Learning Developer,40000,USD,40000,AU,M,188400
1804,2022,EN,FT,Data Engineer,160000,USD,160000,US,M,753600
1805,2022,EN,FT,Data Engineer,135000,USD,135000,US,M,635850
1806,2022,EN,FT,Data Science Consultant,23000,EUR,24165,IT,M,113817
1807,2022,EN,FT,Data Engineer,85000,USD,85000,US,M,400350
1808,2022,EN,FT,Data Engineer,65000,USD,65000,US,M,306150
1809,2022,EN,FT,Product Data Analyst,100000,USD,100000,US,M,471000
1810,2022,EN,FT,Machine Learning Software Engineer,10000,USD,10000,MA,S,47100
1811,2022,EN,FT,Data Analyst,55000,USD,55000,US,M,259050
1812,2022,EN,FT,Data Analyst,48000,USD,48000,US,M,226080
1813,2022,EN,FT,Data Engineer,160000,USD,160000,US,M,753600
1814,2022,EN,FT,Data Engineer,135000,USD,135000,US,M,635850
1815,2022,EN,FT,BI Data Analyst,58000,EUR,60938,DE,L,287017
1816,2022,EN,FT,Data Analyst,50000,USD,50000,US,L,235500
1817,2022,EN,FT,Data Scientist,124234,USD,124234,US,M,585142
1818,2022,EN,FT,Data Scientist,74540,USD,74540,US,M,351083
1819,2022,EN,FT,AI Scientist,200000,USD,200000,CA,L,942000
1820,2022,EN,FT,Machine Learning Engineer,12000,USD,12000,AR,L,56520
1821,2022,EN,FT,Data Analyst,50000,USD,50000,US,L,235500
1822,2022,EN,FT,Data Engineer,160000,USD,160000,US,M,753600
1823,2022,EN,FT,Data Engineer,135000,USD,135000,US,M,635850
1824,2022,EN,FT,Data Analytics Engineer,13000,USD,13000,AR,S,61230
1825,2022,EN,FL,Data Analytics Consultant,50000,USD,50000,US,S,235500
1826,2022,EN,FT,Machine Learning Engineer,189750,USD,189750,US,M,893722
1827,2022,EN,FT,Machine Learning Engineer,140250,USD,140250,US,M,660577
1828,2022,EN,FT,Data Engineer,160000,USD,160000,US,M,753600
1829,2022,EN,FT,Data Engineer,135000,USD,135000,US,M,635850
1830,2022,EN,FT,Machine Learning Research Engineer,63000,EUR,66192,DE,L,311764
1831,2022,EN,FT,3D Computer Vision Researcher,50000,USD,50000,CR,S,235500
1832,2022,EN,FT,Data Science Consultant,26000,EUR,27317,ES,L,128663
1833,2022,EN,FL,Machine Learning Engineer,100000,USD,100000,IR,M,471000
1834,2022,EN,FT,Data Engineer,160000,USD,160000,US,M,753600
1835,2022,EN,FT,Data Engineer,135000,USD,135000,US,M,635850
1836,2022,EN,FT,Data Scientist,80000,USD,80000,US,M,376800
1837,2022,EN,FT,Data Engineer,160000,USD,160000,US,M,753600
1838,2022,EN,FT,Data Engineer,135000,USD,135000,US,M,635850
1839,2022,EN,FT,Data Scientist,6600000,HUF,17684,HU,M,83291
1840,2022,EN,PT,BI Analyst,12000,USD,12000,US,L,56520
1841,2022,EN,FT,Machine Learning Developer,33000,USD,33000,DE,S,155430
1842,2022,EN,FT,Machine Learning Scientist,33000,EUR,34672,DE,S,163305
1843,2022,EN,FT,Data Manager,77300,USD,77300,US,M,364083
1844,2022,EN,FT,Data Manager,45600,USD,45600,US,M,214776
1845,2022,EN,FT,Data Engineer,50000,GBP,61566,GB,M,289975
1846,2022,EN,FT,Data Engineer,40000,GBP,49253,GB,M,231981
1847,2022,EN,FT,Data Analyst,64000,USD,64000,US,L,301440
1848,2022,EN,FT,Data Scientist,38000,EUR,39925,FR,L,188046
1849,2022,EN,FT,BI Analyst,76000,USD,76000,US,L,357960
1850,2022,EN,PT,Data Analyst,125404,USD,125404,US,S,590652
1851,2022,EN,FT,Data Scientist,180000,USD,180000,US,M,847800
1852,2022,EN,FT,Data Scientist,100000,USD,100000,US,M,471000
1853,2022,EN,FT,Data Scientist,80000,USD,80000,US,L,376800
1854,2022,EN,FT,Data Scientist,96000,CAD,73742,CA,L,347324
1855,2022,EN,FT,Data Scientist,27000,GBP,33246,GB,L,156588
1856,2022,EN,FT,Machine Learning Engineer,108000,USD,108000,US,S,508680
1857,2022,EN,FT,BI Data Analyst,57000,USD,57000,US,L,268470
1858,2022,EN,FT,Data Analyst,20000,USD,20000,US,M,94200
1859,2022,EN,FT,AI Scientist,50000,USD,50000,US,M,235500
1860,2022,EN,FT,Data Specialist,105000,USD,105000,US,L,494550
1861,2022,EN,FT,Data Scientist,1800000,INR,22892,IN,M,107821
1862,2022,EN,FT,AI Scientist,30000,EUR,31520,ES,M,148459
1863,2022,EN,FT,BI Data Analyst,633000,INR,8050,IN,M,37915
1864,2022,EN,FT,Business Data Analyst,50000,USD,50000,AS,L,235500
1865,2022,EN,FT,Data Scientist,93000,USD,93000,US,M,438030
1866,2022,EN,FT,Data Scientist,73000,USD,73000,US,M,343830
1867,2022,EN,FT,Data Analyst,40300,BRL,7799,BR,L,36733
1868,2022,EN,FT,Data Scientist,50000,USD,50000,DE,M,235500
1869,2022,EN,FT,Data Analyst,500000,INR,6359,IN,L,29950
1870,2022,EN,FT,Data Scientist,30000,EUR,31520,ES,M,148459
1871,2022,EN,FT,Data Analyst,46000,USD,46000,US,L,216660
1872,2022,EN,FT,Data Engineer,80000,USD,80000,US,L,376800
1873,2022,EN,FT,Data Scientist,82000,USD,82000,US,L,386220
1874,2022,EN,PT,Data Scientist,110000,USD,110000,FR,M,518100
1875,2022,EN,FT,BI Data Analyst,32400,BRL,6270,BR,L,29531
1876,2022,EN,FT,Machine Learning Engineer,45000,GBP,55410,GB,S,260981
1877,2022,EN,FT,Data Analyst,50000,USD,50000,AR,L,235500
1878,2022,EN,FT,Data Scientist,80000,EUR,84053,BE,L,395889
1879,2022,EN,FT,Machine Learning Engineer,115000,USD,115000,US,L,541650
1880,2022,EN,FT,Data Analyst,150000,USD,150000,US,L,706500
1881,2022,EN,FT,Applied Data Scientist,50000,USD,50000,AT,M,235500
1882,2022,EN,FT,Data Analyst,55000,USD,55000,US,S,259050
1883,2022,EN,FT,Data Scientist,49500,EUR,52008,BE,S,244957
1884,2022,EN,FT,Analytics Engineer,130000,USD,130000,US,L,612300
1885,2022,EN,FT,Machine Learning Engineer,30000,USD,30000,GB,L,141300
1886,2022,EN,FT,Data Analyst,27000,EUR,28368,FR,M,133613
1887,2022,EN,FT,Data Engineer,129000,USD,129000,US,L,607590
1888,2022,EN,FT,Data Engineer,86000,USD,86000,US,L,405060
1889,2022,EN,FT,Machine Learning Developer,180000,USD,180000,US,L,847800
1890,2022,EN,FT,Data Analyst,15000,USD,15000,ID,L,70650
1891,2022,EN,FT,Machine Learning Engineer,83000,USD,83000,US,L,390930
1892,2022,EN,FT,Machine Learning Engineer,28500,GBP,35093,GB,L,165288
1893,2022,EN,FT,Data Engineer,40000,GBP,49253,GB,M,231981
1894,2022,EN,FT,Data Engineer,35000,GBP,43096,GB,M,202982
1895,2022,EN,FT,Data Analyst,67000,USD,67000,CA,M,315570
1896,2022,EN,FT,Data Analyst,52000,USD,52000,CA,M,244920
1897,2022,EN,FT,Data Scientist,1400000,INR,17805,IN,M,83861
1898,2022,EN,FT,Data Engineer,65000,USD,65000,US,S,306150
1899,2022,EN,FT,Computer Vision Engineer,10000,USD,10000,LU,M,47100
1900,2022,EN,FT,Data Scientist,66500,CAD,51081,CA,L,240591
1901,2022,EN,FT,Data Scientist,40000,USD,40000,MY,L,188400
1902,2022,EN,FT,Data Scientist,120000,AUD,83171,AU,M,391735
1903,2022,EN,CT,Applied Machine Learning Scientist,29000,EUR,30469,CZ,M,143508
1904,2022,EN,FT,Data Engineer,52800,EUR,55475,DE,M,261287
1905,2022,EN,FT,Research Scientist,120000,USD,120000,US,L,565200
1906,2022,EN,FT,Data Analytics Engineer,20000,USD,20000,PK,M,94200
1907,2022,EN,FT,Computer Vision Software Engineer,150000,USD,150000,AU,S,706500
1908,2022,EN,PT,Data Scientist,100000,USD,100000,DZ,M,471000
1909,2022,EN,FT,Financial Data Analyst,100000,USD,100000,US,L,471000
1910,2022,EN,FT,Data Engineer,120000,USD,120000,US,M,565200
1911,2022,EN,FT,Computer Vision Engineer,125000,USD,125000,US,M,588750
1912,2022,EN,FT,ML Engineer,20000,EUR,21013,PT,L,98971
1913,2022,EX,FT,Data Science Manager,106000,USD,106000,RU,L,499260
1914,2022,EX,FT,Data Engineer,200000,USD,200000,US,M,942000
1915,2022,EX,FT,Data Engineer,145000,USD,145000,US,M,682950
1916,2022,EX,FT,Data Engineer,310000,USD,310000,US,M,1460100
1917,2022,EX,FT,Data Engineer,239000,USD,239000,US,M,1125690
1918,2022,EX,FT,Data Scientist,159000,USD,159000,US,M,748890
1919,2022,EX,FT,Data Scientist,130000,USD,130000,US,M,612300
1920,2022,EX,FT,Data Engineer,310000,USD,310000,US,M,1460100
1921,2022,EX,FT,Data Engineer,239000,USD,239000,US,M,1125690
1922,2022,EX,FT,Head of Data,205000,USD,205000,US,M,965550
1923,2022,EX,FT,Head of Data,160000,USD,160000,US,M,753600
1924,2022,EX,FT,Analytics Engineer,210000,USD,210000,US,M,989100
1925,2022,EX,FT,Analytics Engineer,157000,USD,157000,US,M,739470
1926,2022,EX,FT,Data Manager,164000,CAD,125976,CA,L,593346
1927,2022,EX,FT,Data Engineer,187200,USD,187200,US,M,881712
1928,2022,EX,FT,Data Engineer,116100,USD,116100,US,M,546831
1929,2022,EX,FT,Data Science Manager,222640,USD,222640,US,M,1048634
1930,2022,EX,FT,Data Science Manager,182160,USD,182160,US,M,857973
1931,2022,EX,FT,Data Engineer,297500,USD,297500,US,M,1401225
1932,2022,EX,FT,Data Engineer,260000,USD,260000,US,M,1224600
1933,2022,EX,FT,Machine Learning Scientist,200000,USD,200000,US,S,942000
1934,2022,EX,FT,Machine Learning Scientist,180000,USD,180000,US,S,847800
1935,2022,EX,FT,AI Scientist,200000,USD,200000,US,S,942000
1936,2022,EX,FT,Analytics Engineer,200000,USD,200000,US,M,942000
1937,2022,EX,FT,Analytics Engineer,150000,USD,150000,US,M,706500
1938,2022,EX,FT,Research Scientist,80000,EUR,84053,NL,L,395889
1939,2022,EX,FT,Data Science Manager,260500,USD,260500,US,M,1226955
1940,2022,EX,FT,Data Science Manager,175100,USD,175100,US,M,824721
1941,2022,EX,FT,Lead Data Engineer,150000,CAD,115222,CA,S,542695
1942,2022,EX,FT,Head of Machine Learning,6000000,INR,76309,IN,L,359415
1943,2022,EX,FT,Data Engineer,242000,USD,242000,US,M,1139820
1944,2022,EX,FT,Data Engineer,200000,USD,200000,US,M,942000
1945,2022,EX,FT,Data Analyst,130000,USD,130000,US,M,612300
1946,2022,EX,FT,Data Analyst,110000,USD,110000,US,M,518100
1947,2022,EX,FT,Head of Data Science,224000,USD,224000,US,M,1055040
1948,2022,EX,FT,Head of Data Science,167875,USD,167875,US,M,790691
1949,2022,EX,FT,Analytics Engineer,175000,USD,175000,US,M,824250
1950,2022,EX,FT,Analytics Engineer,135000,USD,135000,US,M,635850
1951,2022,EX,FT,Data Engineer,324000,USD,324000,US,M,1526040
1952,2022,EX,FT,Data Engineer,216000,USD,216000,US,M,1017360
1953,2022,EX,FT,Director of Data Science,250000,CAD,192037,CA,L,904494
1954,2022,MI,FT,Machine Learning Engineer,1650000,INR,20984,IN,L,98834
1955,2022,MI,FT,Data Scientist,70000,EUR,73546,DE,M,346401
1956,2022,MI,FT,Business Data Analyst,48000,BRL,9289,BR,M,43751
1957,2022,MI,FT,Research Scientist,23000,USD,23000,IN,L,108330
1958,2022,MI,FT,Data Scientist,155000,USD,155000,US,L,730050
1959,2022,MI,FT,Computer Vision Engineer,1250000,INR,15897,IN,M,74874
1960,2022,MI,FT,Data Scientist,110000,USD,110000,US,L,518100
1961,2022,MI,FT,Business Data Analyst,1440000,INR,18314,IN,L,86258
1962,2022,MI,FT,Data Analyst,1125000,INR,14307,IN,L,67385
1963,2022,MI,FT,Data Scientist,1100000,INR,13989,IN,L,65888
1964,2022,MI,FT,Data Analyst,150000,USD,150000,US,M,706500
1965,2022,MI,FT,Data Analyst,100000,USD,100000,US,M,471000
1966,2022,MI,FT,Data Scientist,150000,USD,150000,US,M,706500
1967,2022,MI,FT,Data Scientist,127500,USD,127500,US,M,600525
1968,2022,MI,FT,Data Engineer,260000,USD,260000,US,M,1224600
1969,2022,MI,FT,Data Engineer,175000,USD,175000,US,M,824250
1970,2022,MI,FT,Data Scientist,90000,EUR,94560,FR,M,445377
1971,2022,MI,FT,Data Scientist,50000,EUR,52533,FR,M,247430
1972,2022,MI,FT,Data Analyst,150000,USD,150000,US,M,706500
1973,2022,MI,FT,Data Analyst,100000,USD,100000,US,M,471000
1974,2022,MI,FT,Data Engineer,150000,USD,150000,US,M,706500
1975,2022,MI,FT,Data Engineer,150000,USD,150000,US,M,706500
1976,2022,MI,FT,Data Engineer,120000,USD,120000,US,M,565200
1977,2022,MI,FT,Data Engineer,95000,USD,95000,US,M,447450
1978,2022,MI,FT,Data Scientist,150000,USD,150000,US,M,706500
1979,2022,MI,FT,Data Scientist,110000,USD,110000,US,M,518100
1980,2022,MI,FT,Data Engineer,130000,USD,130000,US,M,612300
1981,2022,MI,FT,Data Engineer,115000,USD,115000,US,M,541650
1982,2022,MI,FT,Data Scientist,75000,GBP,92350,GB,M,434968
1983,2022,MI,FT,Data Scientist,55000,GBP,67723,GB,M,318975
1984,2022,MI,FT,Data Engineer,105000,USD,105000,US,M,494550
1985,2022,MI,FT,Data Engineer,70000,USD,70000,US,M,329700
1986,2022,MI,FT,Data Analyst,75000,USD,75000,US,M,353250
1987,2022,MI,FT,Data Analyst,60000,USD,60000,US,M,282600
1988,2022,MI,FT,Data Scientist,145000,USD,145000,US,M,682950
1989,2022,MI,FT,Data Scientist,100000,USD,100000,US,M,471000
1990,2022,MI,FT,Data Scientist,2500000,INR,31795,US,M,149754
1991,2022,MI,FT,NLP Engineer,198000,PLN,44365,PL,S,208959
1992,2022,MI,FT,Data Engineer,75000,GBP,92350,GB,M,434968
1993,2022,MI,FT,Data Engineer,60000,GBP,73880,GB,M,347974
1994,2022,MI,FT,Data Engineer,160000,USD,160000,US,M,753600
1995,2022,MI,FT,Data Engineer,120000,USD,120000,US,M,565200
1996,2022,MI,FT,Data Engineer,2800000,INR,35610,IN,L,167723
1997,2022,MI,FT,Data Analyst,150000,USD,150000,US,M,706500
1998,2022,MI,FT,Data Analyst,100000,USD,100000,US,M,471000
1999,2022,MI,FT,Analytics Engineer,122500,USD,122500,US,M,576975
2000,2022,MI,FT,Analytics Engineer,100000,USD,100000,US,M,471000
2001,2022,MI,FT,Computer Vision Engineer,56000,EUR,58837,FR,S,277122
2002,2022,MI,FT,Data Analyst,102640,USD,102640,US,M,483434
2003,2022,MI,FT,Data Analyst,66100,USD,66100,US,M,311331
2004,2022,MI,FT,Data Engineer,130000,USD,130000,US,M,612300
2005,2022,MI,FT,Data Engineer,80000,USD,80000,US,M,376800
2006,2022,MI,FT,Data Engineer,187000,USD,187000,US,M,880770
2007,2022,MI,FT,Data Engineer,153000,USD,153000,US,M,720630
2008,2022,MI,FT,Data Analyst,350000,GBP,430967,GB,M,2029854
2009,2022,MI,FT,Data Analyst,45000,GBP,55410,GB,M,260981
2010,2022,MI,FT,Data Analyst,75000,USD,75000,US,M,353250
2011,2022,MI,FT,Data Analyst,60000,USD,60000,US,M,282600
2012,2022,MI,FT,MLOps Engineer,134000,USD,134000,US,M,631140
2013,2022,MI,FT,MLOps Engineer,124000,USD,124000,US,M,584040
2014,2022,MI,FT,Data Analyst,100000,USD,100000,US,M,471000
2015,2022,MI,FT,Data Analyst,65000,USD,65000,US,M,306150
2016,2022,MI,FT,Data Analyst,150000,USD,150000,US,M,706500
2017,2022,MI,FT,Data Analyst,100000,USD,100000,US,M,471000
2018,2022,MI,FT,Machine Learning Engineer,130000,USD,130000,US,M,612300
2019,2022,MI,FT,Machine Learning Engineer,90000,USD,90000,US,M,423900
2020,2022,MI,FT,Machine Learning Researcher,150000,USD,150000,US,M,706500
2021,2022,MI,FT,Machine Learning Researcher,100000,USD,100000,US,M,471000
2022,2022,MI,FT,Machine Learning Engineer,230000,USD,230000,US,M,1083300
2023,2022,MI,FT,Machine Learning Engineer,150000,USD,150000,US,M,706500
2024,2022,MI,FT,Machine Learning Researcher,130000,USD,130000,US,M,612300
2025,2022,MI,FT,Machine Learning Researcher,100000,USD,100000,US,M,471000
2026,2022,MI,FT,Data Scientist,180000,USD,180000,US,M,847800
2027,2022,MI,FT,Data Scientist,120000,USD,120000,US,M,565200
2028,2022,MI,FT,Data Scientist,60000,EUR,63040,FR,M,296918
2029,2022,MI,FT,Data Scientist,50000,EUR,52533,FR,M,247430
2030,2022,MI,FT,Machine Learning Scientist,165000,USD,165000,US,M,777150
2031,2022,MI,FT,Machine Learning Scientist,135000,USD,135000,US,M,635850
2032,2022,MI,FT,Data Scientist,120000,USD,120000,US,M,565200
2033,2022,MI,FT,Data Engineer,105120,EUR,110446,LT,M,520200
2034,2022,MI,FT,Data Engineer,75360,EUR,79178,LT,M,372928
2035,2022,MI,FT,Data Science Consultant,57000,GBP,70186,GB,M,330576
2036,2022,MI,FT,Data Science Consultant,42000,GBP,51716,GB,M,243582
2037,2022,MI,FT,Data Analyst,150000,USD,150000,US,M,706500
2038,2022,MI,FT,Data Analyst,100000,USD,100000,US,M,471000
2039,2022,MI,FT,Data Engineer,160000,USD,160000,US,M,753600
2040,2022,MI,FT,Data Engineer,75000,USD,75000,US,M,353250
2041,2022,MI,FT,Data Scientist,61000,EUR,64090,DE,M,301863
2042,2022,MI,FT,Data Scientist,58000,EUR,60938,DE,M,287017
2043,2022,MI,FT,Data Scientist,130000,USD,130000,US,M,612300
2044,2022,MI,FT,Data Scientist,90000,USD,90000,US,M,423900
2045,2022,MI,FT,Data Analyst,165000,USD,165000,US,M,777150
2046,2022,MI,FT,Data Analyst,124000,USD,124000,US,M,584040
2047,2022,MI,FT,Machine Learning Researcher,137000,CAD,105236,CA,L,495661
2048,2022,MI,FT,Data Analyst,160000,USD,160000,US,M,753600
2049,2022,MI,FT,Data Analyst,109000,USD,109000,US,M,513390
2050,2022,MI,FT,Data Analyst,206000,USD,206000,US,M,970260
2051,2022,MI,FT,Data Analyst,160000,USD,160000,US,M,753600
2052,2022,MI,FT,Data Analyst,150000,USD,150000,US,M,706500
2053,2022,MI,FT,Data Analyst,100000,USD,100000,US,M,471000
2054,2022,MI,FT,Data Engineer,120000,USD,120000,US,M,565200
2055,2022,MI,FT,Data Engineer,95000,USD,95000,US,M,447450
2056,2022,MI,FT,Data Analyst,80000,USD,80000,US,L,376800
2057,2022,MI,FT,Data Analytics Manager,155000,USD,155000,US,M,730050
2058,2022,MI,FT,Data Analytics Manager,140000,USD,140000,US,M,659400
2059,2022,MI,FT,Data Scientist,180000,USD,180000,US,M,847800
2060,2022,MI,FT,Data Scientist,120000,USD,120000,US,M,565200
2061,2022,MI,FT,Data Engineer,160000,USD,160000,US,M,753600
2062,2022,MI,FT,Data Engineer,90000,USD,90000,US,M,423900
2063,2022,MI,FT,Data Specialist,165000,USD,165000,US,M,777150
2064,2022,MI,FT,Data Specialist,135000,USD,135000,US,M,635850
2065,2022,MI,FT,Deep Learning Engineer,70000,GBP,86193,GB,M,405969
2066,2022,MI,FT,Deep Learning Engineer,40000,GBP,49253,GB,M,231981
2067,2022,MI,FT,BI Data Analyst,100000,EUR,105066,FR,M,494860
2068,2022,MI,FT,Analytics Engineer,85000,GBP,104663,GB,M,492962
2069,2022,MI,FT,Analytics Engineer,60000,GBP,73880,GB,M,347974
2070,2022,MI,FT,Data Analyst,165000,USD,165000,US,M,777150
2071,2022,MI,FT,Data Analyst,124000,USD,124000,US,M,584040
2072,2022,MI,FT,Data Analyst,150000,USD,150000,US,M,706500
2073,2022,MI,FT,Data Analyst,100000,USD,100000,US,M,471000
2074,2022,MI,FT,Data Engineer,120000,USD,120000,US,M,565200
2075,2022,MI,FT,Data Engineer,95000,USD,95000,US,M,447450
2076,2022,MI,FT,Data Analyst,100000,USD,100000,CA,M,471000
2077,2022,MI,FT,Data Analyst,65000,USD,65000,CA,M,306150
2078,2022,MI,FT,Data Engineer,120000,USD,120000,US,M,565200
2079,2022,MI,FT,Data Engineer,95000,USD,95000,US,M,447450
2080,2022,MI,FT,Data Engineer,161000,USD,161000,US,M,758310
2081,2022,MI,FT,Data Engineer,118000,USD,118000,US,M,555780
2082,2022,MI,FT,Data Engineer,80000,USD,80000,US,M,376800
2083,2022,MI,FT,Data Engineer,65000,USD,65000,US,M,306150
2084,2022,MI,FT,Data Engineer,175000,USD,175000,US,M,824250
2085,2022,MI,FT,Data Engineer,135000,USD,135000,US,M,635850
2086,2022,MI,FT,Data Analyst,150000,USD,150000,US,M,706500
2087,2022,MI,FT,Data Analyst,100000,USD,100000,US,M,471000
2088,2022,MI,FT,Machine Learning Engineer,85000,GBP,104663,GB,M,492962
2089,2022,MI,FT,Machine Learning Engineer,65000,GBP,80036,GB,M,376969
2090,2022,MI,FT,Machine Learning Engineer,100000,CHF,104697,CH,L,493122
2091,2022,MI,FT,Data Engineer,170000,USD,170000,US,M,800700
2092,2022,MI,FT,Data Engineer,145000,USD,145000,US,M,682950
2093,2022,MI,FT,Data Analyst,206000,USD,206000,US,M,970260
2094,2022,MI,FT,Data Analyst,160000,USD,160000,US,M,753600
2095,2022,MI,FT,Data Analyst,109000,USD,109000,US,M,513390
2096,2022,MI,FT,Data Analyst,79000,USD,79000,US,M,372090
2097,2022,MI,FT,Data Analyst,160000,USD,160000,US,M,753600
2098,2022,MI,FT,Data Analyst,109000,USD,109000,US,M,513390
2099,2022,MI,FT,Data Scientist Lead,85000,EUR,89306,AT,L,420631
2100,2022,MI,FT,Data Engineer,160000,USD,160000,US,M,753600
2101,2022,MI,FT,Data Engineer,90000,USD,90000,US,M,423900
2102,2022,MI,FT,Machine Learning Engineer,130000,USD,130000,US,M,612300
2103,2022,MI,FT,Machine Learning Engineer,90000,USD,90000,US,M,423900
2104,2022,MI,FT,Data Scientist,120000,USD,120000,US,M,565200
2105,2022,MI,FT,Data Scientist,100000,USD,100000,US,M,471000
2106,2022,MI,FT,Data Scientist,85000,USD,85000,US,M,400350
2107,2022,MI,FT,Data Scientist,78000,USD,78000,US,M,367380
2108,2022,MI,FT,Data Analyst,150000,USD,150000,US,M,706500
2109,2022,MI,FT,Data Analyst,100000,USD,100000,US,M,471000
2110,2022,MI,FT,Data Scientist,47000,GBP,57872,GB,M,272577
2111,2022,MI,FT,Research Engineer,240000,USD,240000,US,M,1130400
2112,2022,MI,FT,ML Engineer,180000,USD,180000,US,M,847800
2113,2022,MI,FT,ML Engineer,100000,USD,100000,US,M,471000
2114,2022,MI,FT,Data Analyst,80000,USD,80000,US,M,376800
2115,2022,MI,FT,Data Analyst,52500,USD,52500,US,M,247275
2116,2022,MI,FT,Data Scientist,30000,USD,30000,MX,L,141300
2117,2022,MI,FT,Analytics Engineer,78000,USD,78000,BR,M,367380
2118,2022,MI,FT,Analytics Engineer,48000,USD,48000,BR,M,226080
2119,2022,MI,FT,Data Engineer,78000,USD,78000,BR,M,367380
2120,2022,MI,FT,Data Engineer,42000,USD,42000,BR,M,197820
2121,2022,MI,FT,BI Analyst,78000,USD,78000,BR,M,367380
2122,2022,MI,FT,BI Analyst,48000,USD,48000,BR,M,226080
2123,2022,MI,FT,Data Scientist,84000,USD,84000,BR,M,395640
2124,2022,MI,FT,Data Scientist,54000,USD,54000,BR,M,254340
2125,2022,MI,FT,Data Analyst,85000,USD,85000,US,M,400350
2126,2022,MI,FT,Data Analyst,65000,USD,65000,US,M,306150
2127,2022,MI,FT,Data Engineer,90000,GBP,110820,GB,M,521962
2128,2022,MI,FT,Data Engineer,75000,GBP,92350,GB,M,434968
2129,2022,MI,FT,ML Engineer,148500,USD,148500,US,L,699435
2130,2022,MI,FT,ML Engineer,98200,USD,98200,US,L,462522
2131,2022,MI,FT,Data Manager,134000,USD,134000,US,M,631140
2132,2022,MI,FT,Data Manager,98000,USD,98000,US,M,461580
2133,2022,MI,FT,Data Analyst,105000,USD,105000,US,M,494550
2134,2022,MI,FT,Data Analyst,62000,USD,62000,US,M,292020
2135,2022,MI,FT,Data Scientist,144200,USD,144200,US,M,679182
2136,2022,MI,FT,Data Scientist,115360,USD,115360,US,M,543345
2137,2022,MI,FT,Data Scientist,120000,AUD,83171,AU,L,391735
2138,2022,MI,FT,Data Scientist,108000,USD,108000,US,L,508680
2139,2022,MI,FT,Data Scientist,72000,EUR,75648,DE,S,356302
2140,2022,MI,FT,NLP Engineer,120000,CZK,5132,CZ,M,24171
2141,2022,MI,FT,Research Scientist,120000,EUR,126080,DE,S,593836
2142,2022,MI,FT,Research Scientist,80000,EUR,84053,DE,S,395889
